"address","categories/0","categoryName","cid","city","countryCode","fid","hotelStars","imageUrl","isAdvertisement","isLocalGuide","kgmid","language","likesCount","location/lat","location/lng","name","neighborhood","originalLanguage","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewContext/Accesibilidad en silla de ruedas","reviewContext/Espacios para estacionar","reviewContext/Estacionamiento","reviewContext/Eventos especiales","reviewContext/Nivel de ruido","reviewContext/Opciones de estacionamiento","reviewContext/Platos recomendados","reviewContext/Platos vegetarianos","reviewContext/Precio por persona","reviewContext/Reservas","reviewContext/Tamaño del grupo","reviewContext/Tiempo de espera","reviewContext/Tipo de asiento","reviewContext/Tipo de comida","reviewContext/Tipo de pedido","reviewDetailedRating/Ambiente","reviewDetailedRating/Comida","reviewDetailedRating/Servicio","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","scrapedAt","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","translatedLanguage","url","visitedIn"
"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur, 090508 Guayaquil, Ecuador","Parrilla","Parrilla","4896917972944634593","Guayaquil","EC","0x902d6d6c764c40bd:0x43f558f38f9742e1",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkRTcvnpJDUhkVYCVgu4xIBH78r7D8wp1dQEbHQ0Gg3bt0SA10fk4KPI-CuXfPpw30foXs14EvOqAhfn60g_e6Wpq_vLlKvmAM4nPsnslA1g3NcJMa435bQ_XV53KLTDQzio2v5KQ=w408-h306-k-no","false","true","/g/1tflyy__","es-419","0","-2.1361111","-79.9005556",,"Alborada Este","es","false","ChIJvUBMdmxtLZAR4UKXj_NY9UM","090508",,"Hace 3 años","2022-10-03T12:11:09.940Z",,,,,,,,,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSURldE9xSXZBRRAB",,,,,,,,"Google",,,"185",,,"1212","2026-08-08T17:30:22.978Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Punta+Del+Este/@-2.2158291,-79.9617486,11.42z/data=!4m10!1m2!2m1!1sParrilla+Punta+del+Este+!3m6!1s0x902d6d6c764c40bd:0x43f558f38f9742e1!8m2!3d-2.1361111!4d-79.9005556!15sChdQYXJyaWxsYSBQdW50YSBkZWwgRXN0ZVoZIhdwYXJyaWxsYSBwdW50YSBkZWwgZXN0ZZIBBmFzYWRvcpoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSYU1IWlFhMVZuRUFF4AEA-gEECAAQJQ!16s%2Fg%2F1tflyy__?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","3",,"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur","false","Ya es hora de una remodelación",,"Parrillada Punta Del Este","4.3",,"https://www.google.com/maps/search/?api=1&query=Parrillada%20Punta%20Del%20Este&query_place_id=ChIJvUBMdmxtLZAR4UKXj_NY9UM",
"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur, 090508 Guayaquil, Ecuador","Parrilla","Parrilla","4896917972944634593","Guayaquil","EC","0x902d6d6c764c40bd:0x43f558f38f9742e1",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkRTcvnpJDUhkVYCVgu4xIBH78r7D8wp1dQEbHQ0Gg3bt0SA10fk4KPI-CuXfPpw30foXs14EvOqAhfn60g_e6Wpq_vLlKvmAM4nPsnslA1g3NcJMa435bQ_XV53KLTDQzio2v5KQ=w408-h306-k-no","false","false","/g/1tflyy__","es-419","0","-2.1361111","-79.9005556",,"Alborada Este",,"false","ChIJvUBMdmxtLZAR4UKXj_NY9UM","090508",,"Hace 3 años","2022-09-25T03:08:04.839Z",,,,,,,,,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNlLTRpRGN3EAE",,,,,,,,"Google",,,"1",,,"1212","2026-08-08T17:30:22.978Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Punta+Del+Este/@-2.2158291,-79.9617486,11.42z/data=!4m10!1m2!2m1!1sParrilla+Punta+del+Este+!3m6!1s0x902d6d6c764c40bd:0x43f558f38f9742e1!8m2!3d-2.1361111!4d-79.9005556!15sChdQYXJyaWxsYSBQdW50YSBkZWwgRXN0ZVoZIhdwYXJyaWxsYSBwdW50YSBkZWwgZXN0ZZIBBmFzYWRvcpoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSYU1IWlFhMVZuRUFF4AEA-gEECAAQJQ!16s%2Fg%2F1tflyy__?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur","false",,,"Parrillada Punta Del Este","4.3",,"https://www.google.com/maps/search/?api=1&query=Parrillada%20Punta%20Del%20Este&query_place_id=ChIJvUBMdmxtLZAR4UKXj_NY9UM",
"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur, 090508 Guayaquil, Ecuador","Parrilla","Parrilla","4896917972944634593","Guayaquil","EC","0x902d6d6c764c40bd:0x43f558f38f9742e1",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkRTcvnpJDUhkVYCVgu4xIBH78r7D8wp1dQEbHQ0Gg3bt0SA10fk4KPI-CuXfPpw30foXs14EvOqAhfn60g_e6Wpq_vLlKvmAM4nPsnslA1g3NcJMa435bQ_XV53KLTDQzio2v5KQ=w408-h306-k-no","false","false","/g/1tflyy__","es-419","0","-2.1361111","-79.9005556",,"Alborada Este",,"false","ChIJvUBMdmxtLZAR4UKXj_NY9UM","090508",,"Hace 3 años","2022-09-04T16:00:03.729Z",,,,,,,,,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNlaUtITGR3EAE",,,,,,,,"Google",,,"1",,,"1212","2026-08-08T17:30:22.978Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Punta+Del+Este/@-2.2158291,-79.9617486,11.42z/data=!4m10!1m2!2m1!1sParrilla+Punta+del+Este+!3m6!1s0x902d6d6c764c40bd:0x43f558f38f9742e1!8m2!3d-2.1361111!4d-79.9005556!15sChdQYXJyaWxsYSBQdW50YSBkZWwgRXN0ZVoZIhdwYXJyaWxsYSBwdW50YSBkZWwgZXN0ZZIBBmFzYWRvcpoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSYU1IWlFhMVZuRUFF4AEA-gEECAAQJQ!16s%2Fg%2F1tflyy__?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur","false",,,"Parrillada Punta Del Este","4.3",,"https://www.google.com/maps/search/?api=1&query=Parrillada%20Punta%20Del%20Este&query_place_id=ChIJvUBMdmxtLZAR4UKXj_NY9UM",
"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur, 090508 Guayaquil, Ecuador","Parrilla","Parrilla","4896917972944634593","Guayaquil","EC","0x902d6d6c764c40bd:0x43f558f38f9742e1",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkRTcvnpJDUhkVYCVgu4xIBH78r7D8wp1dQEbHQ0Gg3bt0SA10fk4KPI-CuXfPpw30foXs14EvOqAhfn60g_e6Wpq_vLlKvmAM4nPsnslA1g3NcJMa435bQ_XV53KLTDQzio2v5KQ=w408-h306-k-no","false","false","/g/1tflyy__","es-419","0","-2.1361111","-79.9005556",,"Alborada Este",,"false","ChIJvUBMdmxtLZAR4UKXj_NY9UM","090508",,"Hace 3 años","2022-09-03T14:38:44.558Z",,,,,,,,,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNlNE9icEJnEAE",,,,,,,,"Google",,,"1",,,"1212","2026-08-08T17:30:22.978Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Punta+Del+Este/@-2.2158291,-79.9617486,11.42z/data=!4m10!1m2!2m1!1sParrilla+Punta+del+Este+!3m6!1s0x902d6d6c764c40bd:0x43f558f38f9742e1!8m2!3d-2.1361111!4d-79.9005556!15sChdQYXJyaWxsYSBQdW50YSBkZWwgRXN0ZVoZIhdwYXJyaWxsYSBwdW50YSBkZWwgZXN0ZZIBBmFzYWRvcpoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSYU1IWlFhMVZuRUFF4AEA-gEECAAQJQ!16s%2Fg%2F1tflyy__?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur","false",,,"Parrillada Punta Del Este","4.3",,"https://www.google.com/maps/search/?api=1&query=Parrillada%20Punta%20Del%20Este&query_place_id=ChIJvUBMdmxtLZAR4UKXj_NY9UM",
"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur, 090508 Guayaquil, Ecuador","Parrilla","Parrilla","4896917972944634593","Guayaquil","EC","0x902d6d6c764c40bd:0x43f558f38f9742e1",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkRTcvnpJDUhkVYCVgu4xIBH78r7D8wp1dQEbHQ0Gg3bt0SA10fk4KPI-CuXfPpw30foXs14EvOqAhfn60g_e6Wpq_vLlKvmAM4nPsnslA1g3NcJMa435bQ_XV53KLTDQzio2v5KQ=w408-h306-k-no","false","true","/g/1tflyy__","es-419","0","-2.1361111","-79.9005556",,"Alborada Este","es","false","ChIJvUBMdmxtLZAR4UKXj_NY9UM","090508",,"Hace 3 años","2022-08-28T21:17:12.294Z",,,,,,,,,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUR1MDRMQUxREAE",,,,,,,,"Google",,,"67",,,"1212","2026-08-08T17:30:22.978Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Punta+Del+Este/@-2.2158291,-79.9617486,11.42z/data=!4m10!1m2!2m1!1sParrilla+Punta+del+Este+!3m6!1s0x902d6d6c764c40bd:0x43f558f38f9742e1!8m2!3d-2.1361111!4d-79.9005556!15sChdQYXJyaWxsYSBQdW50YSBkZWwgRXN0ZVoZIhdwYXJyaWxsYSBwdW50YSBkZWwgZXN0ZZIBBmFzYWRvcpoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSYU1IWlFhMVZuRUFF4AEA-gEECAAQJQ!16s%2Fg%2F1tflyy__?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur","false","Excelente salón de fiestas ! Recomendado !",,"Parrillada Punta Del Este","4.3",,"https://www.google.com/maps/search/?api=1&query=Parrillada%20Punta%20Del%20Este&query_place_id=ChIJvUBMdmxtLZAR4UKXj_NY9UM",
"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur, 090508 Guayaquil, Ecuador","Parrilla","Parrilla","4896917972944634593","Guayaquil","EC","0x902d6d6c764c40bd:0x43f558f38f9742e1",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkRTcvnpJDUhkVYCVgu4xIBH78r7D8wp1dQEbHQ0Gg3bt0SA10fk4KPI-CuXfPpw30foXs14EvOqAhfn60g_e6Wpq_vLlKvmAM4nPsnslA1g3NcJMa435bQ_XV53KLTDQzio2v5KQ=w408-h306-k-no","false","false","/g/1tflyy__","es-419","0","-2.1361111","-79.9005556",,"Alborada Este",,"false","ChIJvUBMdmxtLZAR4UKXj_NY9UM","090508",,"Hace 3 años","2022-08-26T12:55:53.851Z",,,,,,,,,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUR1amFyaV9nRRAB",,,,,,,,"Google",,,"0",,,"1212","2026-08-08T17:30:22.978Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Punta+Del+Este/@-2.2158291,-79.9617486,11.42z/data=!4m10!1m2!2m1!1sParrilla+Punta+del+Este+!3m6!1s0x902d6d6c764c40bd:0x43f558f38f9742e1!8m2!3d-2.1361111!4d-79.9005556!15sChdQYXJyaWxsYSBQdW50YSBkZWwgRXN0ZVoZIhdwYXJyaWxsYSBwdW50YSBkZWwgZXN0ZZIBBmFzYWRvcpoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSYU1IWlFhMVZuRUFF4AEA-gEECAAQJQ!16s%2Fg%2F1tflyy__?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur","false",,,"Parrillada Punta Del Este","4.3",,"https://www.google.com/maps/search/?api=1&query=Parrillada%20Punta%20Del%20Este&query_place_id=ChIJvUBMdmxtLZAR4UKXj_NY9UM",
"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur, 090508 Guayaquil, Ecuador","Parrilla","Parrilla","4896917972944634593","Guayaquil","EC","0x902d6d6c764c40bd:0x43f558f38f9742e1",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkRTcvnpJDUhkVYCVgu4xIBH78r7D8wp1dQEbHQ0Gg3bt0SA10fk4KPI-CuXfPpw30foXs14EvOqAhfn60g_e6Wpq_vLlKvmAM4nPsnslA1g3NcJMa435bQ_XV53KLTDQzio2v5KQ=w408-h306-k-no","false","true","/g/1tflyy__","es-419","0","-2.1361111","-79.9005556",,"Alborada Este",,"false","ChIJvUBMdmxtLZAR4UKXj_NY9UM","090508",,"Hace 3 años","2022-08-20T04:16:36.324Z",,,,,,,,,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUR1bHZQbGdnRRAB",,,,,,,,"Google",,,"44",,,"1212","2026-08-08T17:30:22.978Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Punta+Del+Este/@-2.2158291,-79.9617486,11.42z/data=!4m10!1m2!2m1!1sParrilla+Punta+del+Este+!3m6!1s0x902d6d6c764c40bd:0x43f558f38f9742e1!8m2!3d-2.1361111!4d-79.9005556!15sChdQYXJyaWxsYSBQdW50YSBkZWwgRXN0ZVoZIhdwYXJyaWxsYSBwdW50YSBkZWwgZXN0ZZIBBmFzYWRvcpoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSYU1IWlFhMVZuRUFF4AEA-gEECAAQJQ!16s%2Fg%2F1tflyy__?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur","false",,,"Parrillada Punta Del Este","4.3",,"https://www.google.com/maps/search/?api=1&query=Parrillada%20Punta%20Del%20Este&query_place_id=ChIJvUBMdmxtLZAR4UKXj_NY9UM",
"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur, 090508 Guayaquil, Ecuador","Parrilla","Parrilla","4896917972944634593","Guayaquil","EC","0x902d6d6c764c40bd:0x43f558f38f9742e1",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkRTcvnpJDUhkVYCVgu4xIBH78r7D8wp1dQEbHQ0Gg3bt0SA10fk4KPI-CuXfPpw30foXs14EvOqAhfn60g_e6Wpq_vLlKvmAM4nPsnslA1g3NcJMa435bQ_XV53KLTDQzio2v5KQ=w408-h306-k-no","false","true","/g/1tflyy__","es-419","0","-2.1361111","-79.9005556",,"Alborada Este",,"false","ChIJvUBMdmxtLZAR4UKXj_NY9UM","090508",,"Hace 3 años","2022-08-15T00:05:20.321Z",,,,,,,,,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUR1OU8tUVpBEAE",,,,,,,,"Google",,,"37",,,"1212","2026-08-08T17:30:22.978Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Punta+Del+Este/@-2.2158291,-79.9617486,11.42z/data=!4m10!1m2!2m1!1sParrilla+Punta+del+Este+!3m6!1s0x902d6d6c764c40bd:0x43f558f38f9742e1!8m2!3d-2.1361111!4d-79.9005556!15sChdQYXJyaWxsYSBQdW50YSBkZWwgRXN0ZVoZIhdwYXJyaWxsYSBwdW50YSBkZWwgZXN0ZZIBBmFzYWRvcpoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSYU1IWlFhMVZuRUFF4AEA-gEECAAQJQ!16s%2Fg%2F1tflyy__?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","4",,"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur","false",,,"Parrillada Punta Del Este","4.3",,"https://www.google.com/maps/search/?api=1&query=Parrillada%20Punta%20Del%20Este&query_place_id=ChIJvUBMdmxtLZAR4UKXj_NY9UM",
"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur, 090508 Guayaquil, Ecuador","Parrilla","Parrilla","4896917972944634593","Guayaquil","EC","0x902d6d6c764c40bd:0x43f558f38f9742e1",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkRTcvnpJDUhkVYCVgu4xIBH78r7D8wp1dQEbHQ0Gg3bt0SA10fk4KPI-CuXfPpw30foXs14EvOqAhfn60g_e6Wpq_vLlKvmAM4nPsnslA1g3NcJMa435bQ_XV53KLTDQzio2v5KQ=w408-h306-k-no","false","true","/g/1tflyy__","es-419","0","-2.1361111","-79.9005556",,"Alborada Este","es","false","ChIJvUBMdmxtLZAR4UKXj_NY9UM","090508",,"Hace 4 años","2022-08-07T08:46:40.869Z",,,,,,,,,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUN1dV9UMU5BEAE",,,,,,,,"Google",,,"40",,,"1212","2026-08-08T17:30:22.978Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Punta+Del+Este/@-2.2158291,-79.9617486,11.42z/data=!4m10!1m2!2m1!1sParrilla+Punta+del+Este+!3m6!1s0x902d6d6c764c40bd:0x43f558f38f9742e1!8m2!3d-2.1361111!4d-79.9005556!15sChdQYXJyaWxsYSBQdW50YSBkZWwgRXN0ZVoZIhdwYXJyaWxsYSBwdW50YSBkZWwgZXN0ZZIBBmFzYWRvcpoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSYU1IWlFhMVZuRUFF4AEA-gEECAAQJQ!16s%2Fg%2F1tflyy__?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur","false","Deliciosa como siempre exelente   atención",,"Parrillada Punta Del Este","4.3",,"https://www.google.com/maps/search/?api=1&query=Parrillada%20Punta%20Del%20Este&query_place_id=ChIJvUBMdmxtLZAR4UKXj_NY9UM",
"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur, 090508 Guayaquil, Ecuador","Parrilla","Parrilla","4896917972944634593","Guayaquil","EC","0x902d6d6c764c40bd:0x43f558f38f9742e1",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkRTcvnpJDUhkVYCVgu4xIBH78r7D8wp1dQEbHQ0Gg3bt0SA10fk4KPI-CuXfPpw30foXs14EvOqAhfn60g_e6Wpq_vLlKvmAM4nPsnslA1g3NcJMa435bQ_XV53KLTDQzio2v5KQ=w408-h306-k-no","false","true","/g/1tflyy__","es-419","0","-2.1361111","-79.9005556",,"Alborada Este","es","false","ChIJvUBMdmxtLZAR4UKXj_NY9UM","090508",,"Hace 4 años","2022-08-06T18:27:52.993Z",,,,,,,,,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUN1Njk3OVB3EAE",,,,,,,,"Google",,,"123",,,"1212","2026-08-08T17:30:22.978Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Punta+Del+Este/@-2.2158291,-79.9617486,11.42z/data=!4m10!1m2!2m1!1sParrilla+Punta+del+Este+!3m6!1s0x902d6d6c764c40bd:0x43f558f38f9742e1!8m2!3d-2.1361111!4d-79.9005556!15sChdQYXJyaWxsYSBQdW50YSBkZWwgRXN0ZVoZIhdwYXJyaWxsYSBwdW50YSBkZWwgZXN0ZZIBBmFzYWRvcpoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSYU1IWlFhMVZuRUFF4AEA-gEECAAQJQ!16s%2Fg%2F1tflyy__?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur","false","La comida super buena y la atención fue genial.",,"Parrillada Punta Del Este","4.3",,"https://www.google.com/maps/search/?api=1&query=Parrillada%20Punta%20Del%20Este&query_place_id=ChIJvUBMdmxtLZAR4UKXj_NY9UM",
"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur, 090508 Guayaquil, Ecuador","Parrilla","Parrilla","4896917972944634593","Guayaquil","EC","0x902d6d6c764c40bd:0x43f558f38f9742e1",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkRTcvnpJDUhkVYCVgu4xIBH78r7D8wp1dQEbHQ0Gg3bt0SA10fk4KPI-CuXfPpw30foXs14EvOqAhfn60g_e6Wpq_vLlKvmAM4nPsnslA1g3NcJMa435bQ_XV53KLTDQzio2v5KQ=w408-h306-k-no","false","false","/g/1tflyy__","es-419","0","-2.1361111","-79.9005556",,"Alborada Este",,"false","ChIJvUBMdmxtLZAR4UKXj_NY9UM","090508",,"Hace 4 años","2022-08-06T02:48:22.379Z",,,,,,,,,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUN1ODUycHB3RRAB",,,,,,,,"Google",,,"8",,,"1212","2026-08-08T17:30:22.978Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Punta+Del+Este/@-2.2158291,-79.9617486,11.42z/data=!4m10!1m2!2m1!1sParrilla+Punta+del+Este+!3m6!1s0x902d6d6c764c40bd:0x43f558f38f9742e1!8m2!3d-2.1361111!4d-79.9005556!15sChdQYXJyaWxsYSBQdW50YSBkZWwgRXN0ZVoZIhdwYXJyaWxsYSBwdW50YSBkZWwgZXN0ZZIBBmFzYWRvcpoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSYU1IWlFhMVZuRUFF4AEA-gEECAAQJQ!16s%2Fg%2F1tflyy__?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur","false",,,"Parrillada Punta Del Este","4.3",,"https://www.google.com/maps/search/?api=1&query=Parrillada%20Punta%20Del%20Este&query_place_id=ChIJvUBMdmxtLZAR4UKXj_NY9UM",
"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur, 090508 Guayaquil, Ecuador","Parrilla","Parrilla","4896917972944634593","Guayaquil","EC","0x902d6d6c764c40bd:0x43f558f38f9742e1",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkRTcvnpJDUhkVYCVgu4xIBH78r7D8wp1dQEbHQ0Gg3bt0SA10fk4KPI-CuXfPpw30foXs14EvOqAhfn60g_e6Wpq_vLlKvmAM4nPsnslA1g3NcJMa435bQ_XV53KLTDQzio2v5KQ=w408-h306-k-no","false","true","/g/1tflyy__","es-419","0","-2.1361111","-79.9005556",,"Alborada Este","es","false","ChIJvUBMdmxtLZAR4UKXj_NY9UM","090508",,"Hace 4 años","2022-08-01T12:03:10.903Z",,,,,,,,,,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUN1dVlhNnV3RRAB",,,,,,,,"Google",,,"145",,,"1212","2026-08-08T17:30:22.978Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Punta+Del+Este/@-2.2158291,-79.9617486,11.42z/data=!4m10!1m2!2m1!1sParrilla+Punta+del+Este+!3m6!1s0x902d6d6c764c40bd:0x43f558f38f9742e1!8m2!3d-2.1361111!4d-79.9005556!15sChdQYXJyaWxsYSBQdW50YSBkZWwgRXN0ZVoZIhdwYXJyaWxsYSBwdW50YSBkZWwgZXN0ZZIBBmFzYWRvcpoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSYU1IWlFhMVZuRUFF4AEA-gEECAAQJQ!16s%2Fg%2F1tflyy__?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","3",,"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur","false","Exquisitas costillas asadas",,"Parrillada Punta Del Este","4.3",,"https://www.google.com/maps/search/?api=1&query=Parrillada%20Punta%20Del%20Este&query_place_id=ChIJvUBMdmxtLZAR4UKXj_NY9UM",
"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur, 090508 Guayaquil, Ecuador","Parrilla","Parrilla","4896917972944634593","Guayaquil","EC","0x902d6d6c764c40bd:0x43f558f38f9742e1",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkRTcvnpJDUhkVYCVgu4xIBH78r7D8wp1dQEbHQ0Gg3bt0SA10fk4KPI-CuXfPpw30foXs14EvOqAhfn60g_e6Wpq_vLlKvmAM4nPsnslA1g3NcJMa435bQ_XV53KLTDQzio2v5KQ=w408-h306-k-no","false","true","/g/1tflyy__","es-419","0","-2.1361111","-79.9005556",,"Alborada Este",,"false","ChIJvUBMdmxtLZAR4UKXj_NY9UM","090508",,"Hace 4 años","2022-07-31T17:56:33.795Z",,,,,,,,,,,,,,,,,"Cena","Consumo en el lugar",,,,"ChdDSUhNMG9nS0VJQ0FnSUN1cWY2bDFRRRAB",,,,,,,,"Google",,,"20",,,"1212","2026-08-08T17:30:22.978Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Punta+Del+Este/@-2.2158291,-79.9617486,11.42z/data=!4m10!1m2!2m1!1sParrilla+Punta+del+Este+!3m6!1s0x902d6d6c764c40bd:0x43f558f38f9742e1!8m2!3d-2.1361111!4d-79.9005556!15sChdQYXJyaWxsYSBQdW50YSBkZWwgRXN0ZVoZIhdwYXJyaWxsYSBwdW50YSBkZWwgZXN0ZZIBBmFzYWRvcpoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSYU1IWlFhMVZuRUFF4AEA-gEECAAQJQ!16s%2Fg%2F1tflyy__?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","3",,"V37X+HQ4, Av. 2 N-E - Ing. Rodolfo Baquerizo Nazur","false",,,"Parrillada Punta Del Este","4.3",,"https://www.google.com/maps/search/?api=1&query=Parrillada%20Punta%20Del%20Este&query_place_id=ChIJvUBMdmxtLZAR4UKXj_NY9UM",
