"address","categories/0","categoryName","cid","city","countryCode","fid","hotelStars","imageUrl","isAdvertisement","isLocalGuide","kgmid","language","likesCount","location/lat","location/lng","name","neighborhood","originalLanguage","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewContext/Accesibilidad en silla de ruedas","reviewContext/Adecuado para niños","reviewContext/Espacios para estacionar","reviewContext/Estacionamiento","reviewContext/Eventos especiales","reviewContext/Nivel de ruido","reviewContext/Opciones de estacionamiento","reviewContext/Platos recomendados","reviewContext/Platos vegetarianos","reviewContext/Precio por persona","reviewContext/Reservas","reviewContext/Restricciones de dieta","reviewContext/Tamaño del grupo","reviewContext/Tiempo de espera","reviewContext/Tipo de asiento","reviewContext/Tipo de comida","reviewContext/Tipo de pedido","reviewDetailedRating/Ambiente","reviewDetailedRating/Comida","reviewDetailedRating/Servicio","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","scrapedAt","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","translatedLanguage","url","visitedIn"
"Rodrigo Icaza Cornejo Manzana 139, 090504 Guayaquil, Ecuador","Restaurante","Restaurante","17018523657442603845","Guayaquil","EC","0x902d6d3cdc44fe9f:0xec2df1193372b345",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmvm90GLRySCo4gUqKI_yhh6hrRUm1p03H_4PyufCCfD8b6v6-CDw1zrqgo2---n6Hr_d_g6er4FZP8idRvw6-nSk2UbtHS-0wnv6imvoQgsKgiBNsVbXsxY7ZQC8l44ZhqvzqHvw=w408-h395-k-no","false","false","/g/12hmt6sh_","es-419","0","-2.1281964","-79.8868048",,"Los Sauces",,"false","ChIJn_5E3DxtLZARRbNyMxnxLew","090504","$5-10","Hace un año","2024-08-20T15:36:16.227Z",,,,,,,,,,,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUQ3aUlfcFFnEAE",,,,,,,,"Google",,,"0",,,"1606","2026-08-08T17:32:25.309Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Restaurant+El+Dorado+Sauces+3/@-2.1265971,-79.8975452,12.68z/data=!4m10!1m2!2m1!1sEl+Dorado!3m6!1s0x902d6d3cdc44fe9f:0xec2df1193372b345!8m2!3d-2.1281964!4d-79.8868048!15sCglFbCBEb3JhZG9aCyIJZWwgZG9yYWRvkgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F12hmt6sh_?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"Rodrigo Icaza Cornejo Manzana 139","false",,,"Parrillada Restaurant El Dorado Sauces 3","4.4",,"https://www.google.com/maps/search/?api=1&query=Parrillada%20Restaurant%20El%20Dorado%20Sauces%203&query_place_id=ChIJn_5E3DxtLZARRbNyMxnxLew",
"Rodrigo Icaza Cornejo Manzana 139, 090504 Guayaquil, Ecuador","Restaurante","Restaurante","17018523657442603845","Guayaquil","EC","0x902d6d3cdc44fe9f:0xec2df1193372b345",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmvm90GLRySCo4gUqKI_yhh6hrRUm1p03H_4PyufCCfD8b6v6-CDw1zrqgo2---n6Hr_d_g6er4FZP8idRvw6-nSk2UbtHS-0wnv6imvoQgsKgiBNsVbXsxY7ZQC8l44ZhqvzqHvw=w408-h395-k-no","false","false","/g/12hmt6sh_","es-419","0","-2.1281964","-79.8868048",,"Los Sauces",,"false","ChIJn_5E3DxtLZARRbNyMxnxLew","090504","$5-10","Hace un año","2024-08-18T14:07:59.819Z",,,,,,,,,,,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUM3eDdTRWR3EAE",,,,,,,,"Google",,,"3",,,"1606","2026-08-08T17:32:25.309Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Restaurant+El+Dorado+Sauces+3/@-2.1265971,-79.8975452,12.68z/data=!4m10!1m2!2m1!1sEl+Dorado!3m6!1s0x902d6d3cdc44fe9f:0xec2df1193372b345!8m2!3d-2.1281964!4d-79.8868048!15sCglFbCBEb3JhZG9aCyIJZWwgZG9yYWRvkgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F12hmt6sh_?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","4",,"Rodrigo Icaza Cornejo Manzana 139","false",,,"Parrillada Restaurant El Dorado Sauces 3","4.4",,"https://www.google.com/maps/search/?api=1&query=Parrillada%20Restaurant%20El%20Dorado%20Sauces%203&query_place_id=ChIJn_5E3DxtLZARRbNyMxnxLew",
"Rodrigo Icaza Cornejo Manzana 139, 090504 Guayaquil, Ecuador","Restaurante","Restaurante","17018523657442603845","Guayaquil","EC","0x902d6d3cdc44fe9f:0xec2df1193372b345",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmvm90GLRySCo4gUqKI_yhh6hrRUm1p03H_4PyufCCfD8b6v6-CDw1zrqgo2---n6Hr_d_g6er4FZP8idRvw6-nSk2UbtHS-0wnv6imvoQgsKgiBNsVbXsxY7ZQC8l44ZhqvzqHvw=w408-h395-k-no","false","true","/g/12hmt6sh_","es-419","0","-2.1281964","-79.8868048",,"Los Sauces",,"false","ChIJn_5E3DxtLZARRbNyMxnxLew","090504","$5-10","Hace un año","2024-08-17T20:17:34.393Z",,,,,,,,,,,,,,,,,,,,,"4","4","4","ChZDSUhNMG9nS0VJQ0FnSUM3OVltUlp3EAE",,,,,,,,"Google",,,"4",,,"1606","2026-08-08T17:32:25.309Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Restaurant+El+Dorado+Sauces+3/@-2.1265971,-79.8975452,12.68z/data=!4m10!1m2!2m1!1sEl+Dorado!3m6!1s0x902d6d3cdc44fe9f:0xec2df1193372b345!8m2!3d-2.1281964!4d-79.8868048!15sCglFbCBEb3JhZG9aCyIJZWwgZG9yYWRvkgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F12hmt6sh_?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","4",,"Rodrigo Icaza Cornejo Manzana 139","false",,,"Parrillada Restaurant El Dorado Sauces 3","4.4",,"https://www.google.com/maps/search/?api=1&query=Parrillada%20Restaurant%20El%20Dorado%20Sauces%203&query_place_id=ChIJn_5E3DxtLZARRbNyMxnxLew",
"Rodrigo Icaza Cornejo Manzana 139, 090504 Guayaquil, Ecuador","Restaurante","Restaurante","17018523657442603845","Guayaquil","EC","0x902d6d3cdc44fe9f:0xec2df1193372b345",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmvm90GLRySCo4gUqKI_yhh6hrRUm1p03H_4PyufCCfD8b6v6-CDw1zrqgo2---n6Hr_d_g6er4FZP8idRvw6-nSk2UbtHS-0wnv6imvoQgsKgiBNsVbXsxY7ZQC8l44ZhqvzqHvw=w408-h395-k-no","false","true","/g/12hmt6sh_","es-419","0","-2.1281964","-79.8868048",,"Los Sauces",,"false","ChIJn_5E3DxtLZARRbNyMxnxLew","090504","$5-10","Hace un año","2024-08-09T06:51:51.409Z",,,,,,,,,,,,,,,,,,,,,"4","2","4","ChdDSUhNMG9nS0VJQ0FnSURiczRTUW13RRAB",,,,,,,,"Google",,,"2",,,"1606","2026-08-08T17:32:25.309Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Restaurant+El+Dorado+Sauces+3/@-2.1265971,-79.8975452,12.68z/data=!4m10!1m2!2m1!1sEl+Dorado!3m6!1s0x902d6d3cdc44fe9f:0xec2df1193372b345!8m2!3d-2.1281964!4d-79.8868048!15sCglFbCBEb3JhZG9aCyIJZWwgZG9yYWRvkgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F12hmt6sh_?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"Rodrigo Icaza Cornejo Manzana 139","false",,,"Parrillada Restaurant El Dorado Sauces 3","4.4",,"https://www.google.com/maps/search/?api=1&query=Parrillada%20Restaurant%20El%20Dorado%20Sauces%203&query_place_id=ChIJn_5E3DxtLZARRbNyMxnxLew",
"Rodrigo Icaza Cornejo Manzana 139, 090504 Guayaquil, Ecuador","Restaurante","Restaurante","17018523657442603845","Guayaquil","EC","0x902d6d3cdc44fe9f:0xec2df1193372b345",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmvm90GLRySCo4gUqKI_yhh6hrRUm1p03H_4PyufCCfD8b6v6-CDw1zrqgo2---n6Hr_d_g6er4FZP8idRvw6-nSk2UbtHS-0wnv6imvoQgsKgiBNsVbXsxY7ZQC8l44ZhqvzqHvw=w408-h395-k-no","false","true","/g/12hmt6sh_","es-419","0","-2.1281964","-79.8868048",,"Los Sauces",,"false","ChIJn_5E3DxtLZARRbNyMxnxLew","090504","$5-10","Hace un año","2024-08-09T00:17:08.363Z",,,,,,,,,,,,,,,,,,,,,"5","4","4","ChdDSUhNMG9nS0VJQ0FnSURiNDdhcmlBRRAB",,,,,,,,"Google",,,"100",,,"1606","2026-08-08T17:32:25.309Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Restaurant+El+Dorado+Sauces+3/@-2.1265971,-79.8975452,12.68z/data=!4m10!1m2!2m1!1sEl+Dorado!3m6!1s0x902d6d3cdc44fe9f:0xec2df1193372b345!8m2!3d-2.1281964!4d-79.8868048!15sCglFbCBEb3JhZG9aCyIJZWwgZG9yYWRvkgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F12hmt6sh_?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"Rodrigo Icaza Cornejo Manzana 139","false",,,"Parrillada Restaurant El Dorado Sauces 3","4.4",,"https://www.google.com/maps/search/?api=1&query=Parrillada%20Restaurant%20El%20Dorado%20Sauces%203&query_place_id=ChIJn_5E3DxtLZARRbNyMxnxLew",
"Rodrigo Icaza Cornejo Manzana 139, 090504 Guayaquil, Ecuador","Restaurante","Restaurante","17018523657442603845","Guayaquil","EC","0x902d6d3cdc44fe9f:0xec2df1193372b345",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmvm90GLRySCo4gUqKI_yhh6hrRUm1p03H_4PyufCCfD8b6v6-CDw1zrqgo2---n6Hr_d_g6er4FZP8idRvw6-nSk2UbtHS-0wnv6imvoQgsKgiBNsVbXsxY7ZQC8l44ZhqvzqHvw=w408-h395-k-no","false","true","/g/12hmt6sh_","es-419","0","-2.1281964","-79.8868048",,"Los Sauces",,"false","ChIJn_5E3DxtLZARRbNyMxnxLew","090504","$5-10","Hace 2 años","2024-07-19T13:02:57.784Z",,,,,,,,,,,,,,,,,,,,,"4","4","4","ChZDSUhNMG9nS0VJQ0FnSURydmVXQUh3EAE",,,,,,,,"Google",,,"8",,,"1606","2026-08-08T17:32:25.309Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Restaurant+El+Dorado+Sauces+3/@-2.1265971,-79.8975452,12.68z/data=!4m10!1m2!2m1!1sEl+Dorado!3m6!1s0x902d6d3cdc44fe9f:0xec2df1193372b345!8m2!3d-2.1281964!4d-79.8868048!15sCglFbCBEb3JhZG9aCyIJZWwgZG9yYWRvkgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F12hmt6sh_?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"Rodrigo Icaza Cornejo Manzana 139","false",,,"Parrillada Restaurant El Dorado Sauces 3","4.4",,"https://www.google.com/maps/search/?api=1&query=Parrillada%20Restaurant%20El%20Dorado%20Sauces%203&query_place_id=ChIJn_5E3DxtLZARRbNyMxnxLew",
"Rodrigo Icaza Cornejo Manzana 139, 090504 Guayaquil, Ecuador","Restaurante","Restaurante","17018523657442603845","Guayaquil","EC","0x902d6d3cdc44fe9f:0xec2df1193372b345",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmvm90GLRySCo4gUqKI_yhh6hrRUm1p03H_4PyufCCfD8b6v6-CDw1zrqgo2---n6Hr_d_g6er4FZP8idRvw6-nSk2UbtHS-0wnv6imvoQgsKgiBNsVbXsxY7ZQC8l44ZhqvzqHvw=w408-h395-k-no","false","false","/g/12hmt6sh_","es-419","0","-2.1281964","-79.8868048",,"Los Sauces",,"false","ChIJn_5E3DxtLZARRbNyMxnxLew","090504","$5-10","Hace 2 años","2024-07-17T15:50:16.215Z",,,,,,,,,,,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSURycnR5TkhBEAE",,,,,,,,"Google",,,"3",,,"1606","2026-08-08T17:32:25.309Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Restaurant+El+Dorado+Sauces+3/@-2.1265971,-79.8975452,12.68z/data=!4m10!1m2!2m1!1sEl+Dorado!3m6!1s0x902d6d3cdc44fe9f:0xec2df1193372b345!8m2!3d-2.1281964!4d-79.8868048!15sCglFbCBEb3JhZG9aCyIJZWwgZG9yYWRvkgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F12hmt6sh_?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","1",,"Rodrigo Icaza Cornejo Manzana 139","false",,,"Parrillada Restaurant El Dorado Sauces 3","4.4",,"https://www.google.com/maps/search/?api=1&query=Parrillada%20Restaurant%20El%20Dorado%20Sauces%203&query_place_id=ChIJn_5E3DxtLZARRbNyMxnxLew",
"Rodrigo Icaza Cornejo Manzana 139, 090504 Guayaquil, Ecuador","Restaurante","Restaurante","17018523657442603845","Guayaquil","EC","0x902d6d3cdc44fe9f:0xec2df1193372b345",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmvm90GLRySCo4gUqKI_yhh6hrRUm1p03H_4PyufCCfD8b6v6-CDw1zrqgo2---n6Hr_d_g6er4FZP8idRvw6-nSk2UbtHS-0wnv6imvoQgsKgiBNsVbXsxY7ZQC8l44ZhqvzqHvw=w408-h395-k-no","false","true","/g/12hmt6sh_","es-419","1","-2.1281964","-79.8868048",,"Los Sauces","es","false","ChIJn_5E3DxtLZARRbNyMxnxLew","090504","$5-10","Editado Hace 2 años","2024-07-10T04:15:12.906Z",,,,,,,,,,,,,,,,,,,,,"5","5","5","ChZDSUhNMG9nS0VJQ0FnSUNXOXR5VWJnEAE",,,,,,,,"Google",,,"182",,,"1606","2026-08-08T17:32:25.309Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Restaurant+El+Dorado+Sauces+3/@-2.1265971,-79.8975452,12.68z/data=!4m10!1m2!2m1!1sEl+Dorado!3m6!1s0x902d6d3cdc44fe9f:0xec2df1193372b345!8m2!3d-2.1281964!4d-79.8868048!15sCglFbCBEb3JhZG9aCyIJZWwgZG9yYWRvkgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F12hmt6sh_?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"Rodrigo Icaza Cornejo Manzana 139","false","Excelente lugar para visitar con la familia platos variados buenas precios buenas sazón",,"Parrillada Restaurant El Dorado Sauces 3","4.4",,"https://www.google.com/maps/search/?api=1&query=Parrillada%20Restaurant%20El%20Dorado%20Sauces%203&query_place_id=ChIJn_5E3DxtLZARRbNyMxnxLew",
"Rodrigo Icaza Cornejo Manzana 139, 090504 Guayaquil, Ecuador","Restaurante","Restaurante","17018523657442603845","Guayaquil","EC","0x902d6d3cdc44fe9f:0xec2df1193372b345",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmvm90GLRySCo4gUqKI_yhh6hrRUm1p03H_4PyufCCfD8b6v6-CDw1zrqgo2---n6Hr_d_g6er4FZP8idRvw6-nSk2UbtHS-0wnv6imvoQgsKgiBNsVbXsxY7ZQC8l44ZhqvzqHvw=w408-h395-k-no","false","true","/g/12hmt6sh_","es-419","0","-2.1281964","-79.8868048",,"Los Sauces",,"false","ChIJn_5E3DxtLZARRbNyMxnxLew","090504","$5-10","Hace 2 años","2024-07-04T23:46:12.086Z",,,,,,,,,,,,,,,,,,,,,"4","4","4","ChZDSUhNMG9nS0VJQ0FnSUNyM0xtb0tREAE",,,,,,,,"Google",,,"28",,,"1606","2026-08-08T17:32:25.309Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Restaurant+El+Dorado+Sauces+3/@-2.1265971,-79.8975452,12.68z/data=!4m10!1m2!2m1!1sEl+Dorado!3m6!1s0x902d6d3cdc44fe9f:0xec2df1193372b345!8m2!3d-2.1281964!4d-79.8868048!15sCglFbCBEb3JhZG9aCyIJZWwgZG9yYWRvkgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F12hmt6sh_?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","4",,"Rodrigo Icaza Cornejo Manzana 139","false",,,"Parrillada Restaurant El Dorado Sauces 3","4.4",,"https://www.google.com/maps/search/?api=1&query=Parrillada%20Restaurant%20El%20Dorado%20Sauces%203&query_place_id=ChIJn_5E3DxtLZARRbNyMxnxLew",
"Rodrigo Icaza Cornejo Manzana 139, 090504 Guayaquil, Ecuador","Restaurante","Restaurante","17018523657442603845","Guayaquil","EC","0x902d6d3cdc44fe9f:0xec2df1193372b345",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmvm90GLRySCo4gUqKI_yhh6hrRUm1p03H_4PyufCCfD8b6v6-CDw1zrqgo2---n6Hr_d_g6er4FZP8idRvw6-nSk2UbtHS-0wnv6imvoQgsKgiBNsVbXsxY7ZQC8l44ZhqvzqHvw=w408-h395-k-no","false","true","/g/12hmt6sh_","es-419","0","-2.1281964","-79.8868048",,"Los Sauces","es","false","ChIJn_5E3DxtLZARRbNyMxnxLew","090504","$5-10","Hace 2 años","2024-07-02T21:48:48.104Z",,,,,,,,,,,,,,,,,,,,,"5","5","5","ChZDSUhNMG9nS0VJQ0FnSURMXzZud2J3EAE",,,,,,,,"Google",,,"66",,,"1606","2026-08-08T17:32:25.309Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Restaurant+El+Dorado+Sauces+3/@-2.1265971,-79.8975452,12.68z/data=!4m10!1m2!2m1!1sEl+Dorado!3m6!1s0x902d6d3cdc44fe9f:0xec2df1193372b345!8m2!3d-2.1281964!4d-79.8868048!15sCglFbCBEb3JhZG9aCyIJZWwgZG9yYWRvkgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F12hmt6sh_?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"Rodrigo Icaza Cornejo Manzana 139","false","Excelencia y calidad gastronómica..",,"Parrillada Restaurant El Dorado Sauces 3","4.4",,"https://www.google.com/maps/search/?api=1&query=Parrillada%20Restaurant%20El%20Dorado%20Sauces%203&query_place_id=ChIJn_5E3DxtLZARRbNyMxnxLew",
"Rodrigo Icaza Cornejo Manzana 139, 090504 Guayaquil, Ecuador","Restaurante","Restaurante","17018523657442603845","Guayaquil","EC","0x902d6d3cdc44fe9f:0xec2df1193372b345",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmvm90GLRySCo4gUqKI_yhh6hrRUm1p03H_4PyufCCfD8b6v6-CDw1zrqgo2---n6Hr_d_g6er4FZP8idRvw6-nSk2UbtHS-0wnv6imvoQgsKgiBNsVbXsxY7ZQC8l44ZhqvzqHvw=w408-h395-k-no","false","true","/g/12hmt6sh_","es-419","0","-2.1281964","-79.8868048",,"Los Sauces",,"false","ChIJn_5E3DxtLZARRbNyMxnxLew","090504","$5-10","Hace 2 años","2024-06-27T01:14:37.585Z",,,,,,"Hay suficiente espacio",,,,"Estacionamiento gratuito","Moro Choclo Camarones Apanados",,"$5-10",,,,,,"Otro","Consumo en el lugar","5","5","4","ChZDSUhNMG9nS0VJQ0FnSURMbXQ3Z2RBEAE",,,,,,,,"Google",,,"123",,,"1606","2026-08-08T17:32:25.309Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Restaurant+El+Dorado+Sauces+3/@-2.1265971,-79.8975452,12.68z/data=!4m10!1m2!2m1!1sEl+Dorado!3m6!1s0x902d6d3cdc44fe9f:0xec2df1193372b345!8m2!3d-2.1281964!4d-79.8868048!15sCglFbCBEb3JhZG9aCyIJZWwgZG9yYWRvkgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F12hmt6sh_?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","4",,"Rodrigo Icaza Cornejo Manzana 139","false",,,"Parrillada Restaurant El Dorado Sauces 3","4.4",,"https://www.google.com/maps/search/?api=1&query=Parrillada%20Restaurant%20El%20Dorado%20Sauces%203&query_place_id=ChIJn_5E3DxtLZARRbNyMxnxLew",
"Rodrigo Icaza Cornejo Manzana 139, 090504 Guayaquil, Ecuador","Restaurante","Restaurante","17018523657442603845","Guayaquil","EC","0x902d6d3cdc44fe9f:0xec2df1193372b345",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmvm90GLRySCo4gUqKI_yhh6hrRUm1p03H_4PyufCCfD8b6v6-CDw1zrqgo2---n6Hr_d_g6er4FZP8idRvw6-nSk2UbtHS-0wnv6imvoQgsKgiBNsVbXsxY7ZQC8l44ZhqvzqHvw=w408-h395-k-no","false","true","/g/12hmt6sh_","es-419","0","-2.1281964","-79.8868048",,"Los Sauces",,"false","ChIJn_5E3DxtLZARRbNyMxnxLew","090504","$5-10","Hace 2 años","2024-06-23T22:15:17.518Z",,,,,,,,,,,,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNMdDVTYUVREAE",,,,,,,,"Google",,,"18",,,"1606","2026-08-08T17:32:25.309Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Restaurant+El+Dorado+Sauces+3/@-2.1265971,-79.8975452,12.68z/data=!4m10!1m2!2m1!1sEl+Dorado!3m6!1s0x902d6d3cdc44fe9f:0xec2df1193372b345!8m2!3d-2.1281964!4d-79.8868048!15sCglFbCBEb3JhZG9aCyIJZWwgZG9yYWRvkgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F12hmt6sh_?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","5",,"Rodrigo Icaza Cornejo Manzana 139","false",,,"Parrillada Restaurant El Dorado Sauces 3","4.4",,"https://www.google.com/maps/search/?api=1&query=Parrillada%20Restaurant%20El%20Dorado%20Sauces%203&query_place_id=ChIJn_5E3DxtLZARRbNyMxnxLew",
"Rodrigo Icaza Cornejo Manzana 139, 090504 Guayaquil, Ecuador","Restaurante","Restaurante","17018523657442603845","Guayaquil","EC","0x902d6d3cdc44fe9f:0xec2df1193372b345",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmvm90GLRySCo4gUqKI_yhh6hrRUm1p03H_4PyufCCfD8b6v6-CDw1zrqgo2---n6Hr_d_g6er4FZP8idRvw6-nSk2UbtHS-0wnv6imvoQgsKgiBNsVbXsxY7ZQC8l44ZhqvzqHvw=w408-h395-k-no","false","true","/g/12hmt6sh_","es-419","0","-2.1281964","-79.8868048",,"Los Sauces",,"false","ChIJn_5E3DxtLZARRbNyMxnxLew","090504","$5-10","Hace 2 años","2024-06-22T17:11:36.981Z",,,,,,,,,,,,,,,,,,,,,"4","4","4","ChdDSUhNMG9nS0VJQ0FnSUNMd18tSXpRRRAB",,,,,,,,"Google",,,"10",,,"1606","2026-08-08T17:32:25.309Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Restaurant+El+Dorado+Sauces+3/@-2.1265971,-79.8975452,12.68z/data=!4m10!1m2!2m1!1sEl+Dorado!3m6!1s0x902d6d3cdc44fe9f:0xec2df1193372b345!8m2!3d-2.1281964!4d-79.8868048!15sCglFbCBEb3JhZG9aCyIJZWwgZG9yYWRvkgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F12hmt6sh_?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","4",,"Rodrigo Icaza Cornejo Manzana 139","false",,,"Parrillada Restaurant El Dorado Sauces 3","4.4",,"https://www.google.com/maps/search/?api=1&query=Parrillada%20Restaurant%20El%20Dorado%20Sauces%203&query_place_id=ChIJn_5E3DxtLZARRbNyMxnxLew",
"Rodrigo Icaza Cornejo Manzana 139, 090504 Guayaquil, Ecuador","Restaurante","Restaurante","17018523657442603845","Guayaquil","EC","0x902d6d3cdc44fe9f:0xec2df1193372b345",,"https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmvm90GLRySCo4gUqKI_yhh6hrRUm1p03H_4PyufCCfD8b6v6-CDw1zrqgo2---n6Hr_d_g6er4FZP8idRvw6-nSk2UbtHS-0wnv6imvoQgsKgiBNsVbXsxY7ZQC8l44ZhqvzqHvw=w408-h395-k-no","false","false","/g/12hmt6sh_","es-419","0","-2.1281964","-79.8868048",,"Los Sauces",,"false","ChIJn_5E3DxtLZARRbNyMxnxLew","090504","$5-10","Hace 2 años","2024-06-21T18:33:02.733Z",,,,,,,,,,,,,,,,,,,,,"4","4","4","ChdDSUhNMG9nS0VJQ0FnSUNMNWJDeGxRRRAB",,,,,,,,"Google",,,"2",,,"1606","2026-08-08T17:32:25.309Z","Direct Detail URL: https://www.google.com/maps/place/Parrillada+Restaurant+El+Dorado+Sauces+3/@-2.1265971,-79.8975452,12.68z/data=!4m10!1m2!2m1!1sEl+Dorado!3m6!1s0x902d6d3cdc44fe9f:0xec2df1193372b345!8m2!3d-2.1281964!4d-79.8868048!15sCglFbCBEb3JhZG9aCyIJZWwgZG9yYWRvkgEKcmVzdGF1cmFudOABAA!16s%2Fg%2F12hmt6sh_?entry=ttu&g_ep=EgoyMDI2MDgwNS4xIKXMDSoASAFQAw%3D%3D","4",,"Rodrigo Icaza Cornejo Manzana 139","false",,,"Parrillada Restaurant El Dorado Sauces 3","4.4",,"https://www.google.com/maps/search/?api=1&query=Parrillada%20Restaurant%20El%20Dorado%20Sauces%203&query_place_id=ChIJn_5E3DxtLZARRbNyMxnxLew",
